Code,Name,OfficialName,OtherNames,Level,M49Code,ContinentCode,SubregionCode,CountryCode,CountryCodeISOa3,SubdivisionCode,Lat,Lon,Population,GleamID
G-AIT,Aitutaki Island,,,gleam_basin,,W-OC,,CK,COK,,,,,1355
G-AIU,Atiu Island,,,gleam_basin,,W-OC,,CK,COK,,,,,1357
G-AJA,Ajaccio,,,gleam_basin,,W-EU,,FR,FRA,,,,54000.0,1499
G-AJF,Jouf,,,gleam_basin,,W-AS,,SA,SAU,,,,,251
G-AJI,Agri,,,gleam_basin,,W-AS,,TR,TUR,,,,88000.0,1756
G-AJL,Aizawl,,,gleam_basin,,W-AS,,IN,IND,,,,283000.0,1072
G-AJN,Anjouan,,,gleam_basin,,W-AF,,KM,COM,,,,,1359
G-AJR,Arvidsjaur,,,gleam_basin,,W-EU,,SE,SWE,,,,,2550
G-AJU,Aracaju,,,gleam_basin,,W-SA,,BR,BRA,,,,685000.0,1977
G-AJY,Agadez,,,gleam_basin,,W-AF,,NE,NER,,,,118000.0,71
G-AKB,Atka,,,gleam_basin,,W-NA,,US,USA,,,,,2178
G-AKF,Kufra,,,gleam_basin,,W-AF,,LY,LBY,,,,,157
G-AKJ,Asahikawa,,,gleam_basin,,W-AS,,JP,JPN,,,,357000.0,3111
G-AKL,Auckland,,,gleam_basin,,W-OC,,NZ,NZL,,,,1377000.0,3046
G-AKN,King Salmon,,,gleam_basin,,W-NA,,US,USA,,,,,2385
G-AKP,Anaktuvuk Pass,,,gleam_basin,,W-NA,,US,USA,,,,,2177
G-AKS,Auki,,,gleam_basin,,W-OC,,SB,SLB,,,,,3025
G-AKU,Aksu,,,gleam_basin,,W-AS,,CN,CHN,,,,340000.0,351
G-AKV,Akulivik,,,gleam_basin,,W-NA,,CA,CAN,,,,,2627
G-AKX,Aktobe,,,gleam_basin,,W-AS,,KZ,KAZ,,,,313000.0,659
G-AKY,Sittwe,,,gleam_basin,,W-AS,,MM,MMR,,,,179000.0,873
G-ALA,Almaty,,,gleam_basin,,W-AS,,KZ,KAZ,,,,1209000.0,668
G-ALB,Albany (US-NY),,,gleam_basin,,W-NA,,US,USA,,,,,2408
G-ALC,Alicante,,,gleam_basin,,W-EU,,ES,ESP,,,,316000.0,2904
G-ALF,Alta,,,gleam_basin,,W-EU,,NO,NOR,,,,12000.0,1164
G-ALG,Algiers,,,gleam_basin,,W-AF,,DZ,DZA,,,,3354000.0,43
G-ALH,Albany,,,gleam_basin,,W-OC,,AU,AUS,,,,597000.0,1656
G-ALO,Waterloo,,,gleam_basin,,W-NA,,US,USA,,,,112000.0,2407
G-ALP,Aleppo,,,gleam_basin,,W-AS,,SY,SYR,,,,2738000.0,652
G-ALS,Alamosa,,,gleam_basin,,W-NA,,US,USA,,,,11000.0,2410
G-ALW,Walla Walla,,,gleam_basin,,W-NA,,US,USA,,,,58000.0,2409
G-AMA,Amarillo,,,gleam_basin,,W-NA,,US,USA,,,,206000.0,2368
G-AMD,Ahmedabad,,,gleam_basin,,W-AS,,IN,IND,,,,3720000.0,1101
G-AMF,Ama,,,gleam_basin,,W-OC,,PG,PNG,,,,,2992
G-AMH,Arba Minch,,,gleam_basin,,W-AF,,ET,ETH,,,,70000.0,237
G-AMM,Amman,,,gleam_basin,,W-AS,,JO,JOR,,,,1060000.0,151
G-AMQ,Ambon,,,gleam_basin,,W-AS,,ID,IDN,,,,356000.0,1285
G-AMS,Amsterdam,,,gleam_basin,,W-EU,,NL,NLD,,,,1030999.0,837
G-AMV,Amderma,,,gleam_basin,,W-EU,,RU,RUS,,,,0.0,1889
G-ANC,Anchorage,,,gleam_basin,,W-NA,,US,USA,,,,253000.0,2346
G-ANE,Angers,,,gleam_basin,,W-EU,,FR,FRA,,,,188000.0,1533
G-ANF,Antofagasta,,,gleam_basin,,W-SA,,CL,CHL,,,,310000.0,302
G-ANI,Aniak,,,gleam_basin,,W-NA,,US,USA,,,,,2347
G-ANM,Antalaha,,,gleam_basin,,W-AF,,MG,MDG,,,,47000.0,1453
G-ANS,Andahuaylas,,,gleam_basin,,W-SA,,PE,PER,,,,17000.0,1225
G-ANU,Antigua,,,gleam_basin,,W-NA,,AG,ATG,,,,,1180
G-ANX,Andenes,,,gleam_basin,,W-EU,,NO,NOR,,,,,1160
G-AOE,Eskisehir,,,gleam_basin,,W-AS,,TR,TUR,,,,515000.0,1767
G-AOG,Anshan,,,gleam_basin,,W-AS,,CN,CHN,,,,1639000.0,406
G-AOI,Ancona,,,gleam_basin,,W-EU,,IT,ITA,,,,101000.0,3089
G-AOJ,Aomori,,,gleam_basin,,W-AS,,JP,JPN,,,,298000.0,3128
G-AOK,Karpathos,,,gleam_basin,,W-EU,,GR,GRC,,,,,922
G-AOR,Alor Setar,,,gleam_basin,,W-AS,,MY,MYS,,,,336000.0,180
G-APL,Nampula,,,gleam_basin,,W-AF,,MZ,MOZ,,,,389000.0,963
G-APN,Alpena,,,gleam_basin,,W-NA,,US,USA,,,,14000.0,2080
G-APO,Apartado,,,gleam_basin,,W-SA,,CO,COL,,,,86000.0,1363
G-APW,Apia,,,gleam_basin,,W-OC,,WS,WSM,,,,62000.0,1739
G-AQA,Araraquara,,,gleam_basin,,W-SA,,BR,BRA,,,,168000.0,2048
G-AQG,Anqing,,,gleam_basin,,W-AS,,CN,CHN,,,,580000.0,471
G-AQI,Qaisumah,,,gleam_basin,,W-AS,,SA,SAU,,,,21000.0,268
G-AQJ,Aqaba,,,gleam_basin,,W-AS,,JO,JOR,,,,95000.0,152
G-AQP,Arequipa,,,gleam_basin,,W-SA,,PE,PER,,,,815000.0,1231
G-ARC,Arctic Village,,,gleam_basin,,W-NA,,US,USA,,,,,2505
G-ARH,Arkhangelsk,,,gleam_basin,,W-EU,,RU,RUS,,,,357000.0,1921
G-ARI,Arica,,,gleam_basin,,W-SA,,CL,CHL,,,,186000.0,308
G-ARK,Arusha,,,gleam_basin,,W-AF,,TZ,TZA,,,,341000.0,215
G-ARM,Armidale,,,gleam_basin,,W-OC,,AU,AUS,,,,23000.0,1680
G-ARN,Stockholm,,,gleam_basin,,W-EU,,SE,SWE,,,,1264000.0,2571
G-ART,Watertown (US-NY),,,gleam_basin,,W-NA,,US,USA,,,,,2504
G-ARU,Aracatuba,,,gleam_basin,,W-SA,,BR,BRA,,,,170000.0,2037
G-ASB,Ashgabat,,,gleam_basin,,W-AS,,TM,TKM,,,,728000.0,833
G-ASE,Aspen,,,gleam_basin,,W-NA,,US,USA,,,,9000.0,2447
G-ASF,Astrakhan,,,gleam_basin,,W-EU,,RU,RUS,,,,503000.0,1911
G-ASJ,Amami,,,gleam_basin,,W-AS,,JP,JPN,,,,,3149
G-ASM,Asmara,,,gleam_basin,,W-AF,,ER,ERI,,,,621000.0,2848
G-ASO,Asosa,,,gleam_basin,,W-AF,,ET,ETH,,,,31000.0,241
G-ASP,Alice Springs,,,gleam_basin,,W-OC,,AU,AUS,,,,28000.0,1579
G-ASR,Kayseri,,,gleam_basin,,W-AS,,TR,TUR,,,,593000.0,1779
G-ASU,Asuncion,,,gleam_basin,,W-SA,,PY,PRY,,,,1870000.0,244
G-ASV,Amboseli,,,gleam_basin,,W-AF,,KE,KEN,,,,,1734
G-ASW,Aswan,,,gleam_basin,,W-AF,,EG,EGY,,,,313000.0,58
G-ATA,Anta,,,gleam_basin,,W-SA,,PE,PER,,,,31000.0,1218
G-ATH,Athens (GR),,,gleam_basin,,W-EU,,GR,GRC,,,,,915
G-ATK,Atqasuk,,,gleam_basin,,W-NA,,US,USA,,,,,2205
G-ATL,Atlanta,,,gleam_basin,,W-NA,,US,USA,,,,5229000.0,2204
G-ATM,Altamira,,,gleam_basin,,W-SA,,BR,BRA,,,,71000.0,1970
G-ATQ,Amritsar,,,gleam_basin,,W-AS,,IN,IND,,,,1212000.0,1068
G-ATY,Watertown (US-SD),,,gleam_basin,,W-NA,,US,USA,,,,,2208
G-ATZ,Asyut,,,gleam_basin,,W-AF,,EG,EGY,,,,421000.0,54
G-AUA,Aruba,,,gleam_basin,,W-NA,,AW,ABW,,,,,2973
G-AUC,Arauca,,,gleam_basin,,W-SA,,CO,COL,,,,69000.0,1371
G-AUG,Augusta (US-ME),,,gleam_basin,,W-NA,,US,USA,,,,,2180
G-AUH,Abu Dhabi,,,gleam_basin,,W-AS,,AE,ARE,,,,603000.0,3179
G-AUQ,Hiva Oa,,,gleam_basin,,W-OC,,PF,PYF,,,,,686
G-AUR,Aurillac,,,gleam_basin,,W-EU,,FR,FRA,,,,35000.0,1502
G-AUS,Austin,,,gleam_basin,,W-NA,,US,USA,,,,1639000.0,2181
G-AUU,Aurukun ,,,gleam_basin,,W-OC,,AU,AUS,,,,,1601
G-AUX,Araguaina,,,gleam_basin,,W-SA,,BR,BRA,,,,50000.0,1962
G-AUY,Aneityum,,,gleam_basin,,W-OC,,VU,VUT,,,,,1317
G-AVA,Anshun,,,gleam_basin,,W-AS,,CN,CHN,,,,849000.0,337
G-AVL,Asheville,,,gleam_basin,,W-NA,,US,USA,,,,309000.0,2144
G-AVP,Wilkes-Barre,,,gleam_basin,,W-NA,,US,USA,,,,41000.0,2143
G-AVV,Avalon,,,gleam_basin,,W-OC,,AU,AUS,,,,,1594
G-AWZ,Ahwaz,,,gleam_basin,,W-AS,,IR,IRN,,,,1112000.0,2931
G-AXA,Anguilla,,,gleam_basin,,W-NA,,AI,AIA,,,,,2810
G-AXD,Alexandroupolis,,,gleam_basin,,W-EU,,GR,GRC,,,,,925
G-AXK,Ataq,,,gleam_basin,,W-AS,,YE,YEM,,,,37000.0,586
G-AXP,Spring Point,,,gleam_basin,,W-NA,,BS,BHS,,,,,3230
G-AXR,Arutua,,,gleam_basin,,W-OC,,PF,PYF,,,,,695
G-AXT,Akita,,,gleam_basin,,W-AS,,JP,JPN,,,,320000.0,3132
G-AXU,Axum,,,gleam_basin,,W-AF,,ET,ETH,,,,41000.0,235
G-AYP,Ayacucho,,,gleam_basin,,W-SA,,PE,PER,,,,166000.0,1223
G-AYQ,Ayers Rock,,,gleam_basin,,W-OC,,AU,AUS,,,,,1634
G-AYT,Antalya,,,gleam_basin,,W-AS,,TR,TUR,,,,783000.0,1768
G-AZD,Yazd,,,gleam_basin,,W-AS,,IR,IRN,,,,478000.0,2944
G-AZN,Andizhan,,,gleam_basin,,W-AS,,UZ,UZB,,,,338000.0,2840
G-AZO,Kalamazoo,,,gleam_basin,,W-NA,,US,USA,,,,214000.0,2266
G-AZR,Adrar,,,gleam_basin,,W-AF,,DZ,DZA,,,,57000.0,30
G-AZS,Samana,,,gleam_basin,,W-NA,,DO,DOM,,,,11000.0,1200
G-BAH,Bahrain,,,gleam_basin,,W-AS,,BH,BHR,,,,,3232
G-BAL,Batman,,,gleam_basin,,W-AS,,TR,TUR,,,,302000.0,1777
G-BAQ,Barranquilla,,,gleam_basin,,W-SA,,CO,COL,,,,1798000.0,1395
G-BAS,Balalae,,,gleam_basin,,W-OC,,SB,SLB,,,,,3024
G-BAV,Baotou,,,gleam_basin,,W-AS,,CN,CHN,,,,2036000.0,355
G-BAX,Barnaul,,,gleam_basin,,W-EU,,RU,RUS,,,,600000.0,1898
G-BAZ,Barcelos,,,gleam_basin,,W-SA,,BR,BRA,,,,13000.0,1963
G-BBA,Balmaceda,,,gleam_basin,,W-SA,,CL,CHL,,,,,292
G-BBI,Bhubaneshwar,,,gleam_basin,,W-AS,,IN,IND,,,,844000.0,1058
G-BBK,Kasane,,,gleam_basin,,W-AF,,BW,BWA,,,,9000.0,218
G-BBN,Bario,,,gleam_basin,,W-AS,,MY,MYS,,,,,168
G-BBO,Berbera,,,gleam_basin,,W-AF,,SO,SOM,,,,242000.0,2829
G-BCA,Baracoa,,,gleam_basin,,W-NA,,CU,CUB,,,,48000.0,3241
G-BCD,Bacolod,,,gleam_basin,,W-AS,,PH,PHL,,,,949000.0,622
G-BCI,Barcaldine,,,gleam_basin,,W-OC,,AU,AUS,,,,1000.0,1686
G-BCM,Bacau,,,gleam_basin,,W-EU,,RO,ROU,,,,200000.0,140
G-BCN,Barcelona (ES),,,gleam_basin,,W-EU,,ES,ESP,,,,,2884
G-BCV,Belmopan,,,gleam_basin,,W-NA,,BZ,BLZ,,,,15000.0,864
G-BDA,Bermuda,,,gleam_basin,,W-NA,,BM,BMU,,,,,839
G-BDB,Bundaberg,,,gleam_basin,,W-OC,,AU,AUS,,,,52000.0,1687
G-BDH,Bandar Lengeh,,,gleam_basin,,W-AS,,IR,IRN,,,,,2971
G-BDJ,Banjarmasin,,,gleam_basin,,W-AS,,ID,IDN,,,,604000.0,1313
G-BDL,Hartford,,,gleam_basin,,W-NA,,US,USA,,,,915000.0,2398
G-BDO,Bandung,,,gleam_basin,,W-AS,,ID,IDN,,,,2394000.0,1312
G-BDP,Bhadrapur,,,gleam_basin,,W-AS,,NP,NPL,,,,20000.0,568
G-BDQ,Vadodara,,,gleam_basin,,W-AS,,IN,IND,,,,1756000.0,1114
G-BDS,Brindisi,,,gleam_basin,,W-EU,,IT,ITA,,,,104000.0,3096
G-BDU,Bardufoss,,,gleam_basin,,W-EU,,NO,NOR,,,,,1174
G-BEB,Benbecula,,,gleam_basin,,W-EU,,GB,GBR,,,,,760
G-BEG,Belgrade,,,gleam_basin,,W-EU,,RS,SRB,,,,1099000.0,2051
G-BEJ,Tanjung Redeb,,,gleam_basin,,W-AS,,ID,IDN,,,,,1233
G-BEL,Belem,,,gleam_basin,,W-SA,,BR,BRA,,,,2167000.0,1937
G-BEN,Benghazi,,,gleam_basin,,W-AF,,LY,LBY,,,,1180000.0,154
G-BES,Brest (FR),,,gleam_basin,,W-EU,,FR,FRA,,,,,1491
G-BET,Bethel,,,gleam_basin,,W-NA,,US,USA,,,,20000.0,2457
G-BEU,Bedourie,,,gleam_basin,,W-OC,,AU,AUS,,,,0.0,1570
G-BEW,Beira,,,gleam_basin,,W-AF,,MZ,MOZ,,,,531000.0,961
G-BEY,Beirut,,,gleam_basin,,W-AS,,LB,LBN,,,,1846000.0,271
G-BFD,Bradford,,,gleam_basin,,W-NA,,US,USA,,,,502000.0,2428
G-BFF,Scottsbluff,,,gleam_basin,,W-NA,,US,USA,,,,26000.0,2427
G-BFJ,Bijie,,,gleam_basin,,W-AS,,CN,CHN,,,,78000.0,452
G-BFL,Bakersfield,,,gleam_basin,,W-NA,,US,USA,,,,574000.0,2430
G-BFN,Bloemfontein,,,gleam_basin,,W-AF,,ZA,ZAF,,,,463000.0,637
G-BFS,Belfast,,,gleam_basin,,W-EU,,GB,GBR,,,,450000.0,788
G-BFV,Buriram,,,gleam_basin,,W-AS,,TH,THA,,,,,544
G-BGA,Bucaramanga,,,gleam_basin,,W-SA,,CO,COL,,,,1008999.0,1399
G-BGC,Braganca,,,gleam_basin,,W-EU,,PT,PRT,,,,57000.0,1438
G-BGF,Bangui,,,gleam_basin,,W-AF,,CF,CAF,,,,832000.0,2811
G-BGG,Bingol,,,gleam_basin,,W-AS,,TR,TUR,,,,81000.0,1780
G-BGI,Barbados,,,gleam_basin,,W-NA,,BB,BRB,,,,,1933
G-BGM,Binghamton,,,gleam_basin,,W-NA,,US,USA,,,,151000.0,2470
G-BGN,Belaya Gora,,,gleam_basin,,W-EU,,RU,RUS,,,,,1916
G-BGO,Bergen,,,gleam_basin,,W-EU,,NO,NOR,,,,214000.0,1167
G-BGR,Bangor,,,gleam_basin,,W-NA,,US,USA,,,,59000.0,2471
G-BGW,Baghdad,,,gleam_basin,,W-AS,,IQ,IRQ,,,,5054000.0,2915
G-BHB,Bar Harbor,,,gleam_basin,,W-NA,,US,USA,,,,5000.0,2421
G-BHE,Blenheim,,,gleam_basin,,W-OC,,NZ,NZL,,,,30000.0,3059
G-BHH,Bisha,,,gleam_basin,,W-AS,,SA,SAU,,,,,264
G-BHI,Bahia Blanca,,,gleam_basin,,W-SA,,AR,ARG,,,,282000.0,3212
G-BHJ,Bhuj,,,gleam_basin,,W-AS,,IN,IND,,,,289000.0,1103
G-BHK,Bukhara,,,gleam_basin,,W-AS,,UZ,UZB,,,,319000.0,2845
G-BHM,Birmingham (US),,,gleam_basin,,W-NA,,US,USA,,,,,2420
G-BHO,Bhopal,,,gleam_basin,,W-AS,,IN,IND,,,,1727000.0,1104
G-BHQ,Broken Hill,,,gleam_basin,,W-OC,,AU,AUS,,,,17000.0,1662
G-BHR,Bharatpur,,,gleam_basin,,W-AS,,NP,NPL,,,,229000.0,565
G-BHU,Bhavnagar,,,gleam_basin,,W-AS,,IN,IND,,,,555000.0,1105
G-BHV,Bahawalpur,,,gleam_basin,,W-AS,,PK,PAK,,,,553000.0,130
G-BHX,Birmingham (UK),,,gleam_basin,,W-EU,,GB,GBR,,,,,786
G-BHY,Beihai,,,gleam_basin,,W-AS,,CN,CHN,,,,729000.0,451
G-BIA,Bastia,,,gleam_basin,,W-EU,,FR,FRA,,,,41000.0,1529
G-BIB,Baidoa,,,gleam_basin,,W-AF,,SO,SOM,,,,130000.0,2834
G-BID,Block Island,,,gleam_basin,,W-NA,,US,USA,,,,,2456
G-BIK,Biak,,,gleam_basin,,W-AS,,ID,IDN,,,,104000.0,1304
G-BIL,Billings,,,gleam_basin,,W-NA,,US,USA,,,,121000.0,2455
G-BIM,Bimini,,,gleam_basin,,W-NA,,BS,BHS,,,,,3229
G-BIN,Bamyan,,,gleam_basin,,W-AS,,AF,AFG,,,,62000.0,897
G-BIO,Bilbao,,,gleam_basin,,W-EU,,ES,ESP,,,,876000.0,2907
G-BIQ,Biarritz,,,gleam_basin,,W-EU,,FR,FRA,,,,145000.0,1530
G-BIR,Biratnagar,,,gleam_basin,,W-AS,,NP,NPL,,,,182000.0,567
G-BIS,Bismarck,,,gleam_basin,,W-NA,,US,USA,,,,97000.0,2458
G-BJA,Bejaia,,,gleam_basin,,W-AF,,DZ,DZA,,,,385000.0,40
G-BJB,Bojnurd,,,gleam_basin,,W-AS,,IR,IRN,,,,209000.0,2956
G-BJF,Batsfjord,,,gleam_basin,,W-EU,,NO,NOR,,,,,1171
G-BJI,Bemidji,,,gleam_basin,,W-NA,,US,USA,,,,17000.0,2349
G-BJL,Banjul,,,gleam_basin,,W-AF,,GM,GMB,,,,43000.0,1554
G-BJM,Bujumbura,,,gleam_basin,,W-AF,,BI,BDI,,,,332000.0,900
G-BJR,Bahar Dar,,,gleam_basin,,W-AF,,ET,ETH,,,,,236
G-BJV,Bodrum,,,gleam_basin,,W-AS,,TR,TUR,,,,39000.0,1774
G-BJX,Leon (MX),,,gleam_basin,,W-NA,,MX,MEX,,,,,1018
G-BJZ,Badajoz,,,gleam_basin,,W-EU,,ES,ESP,,,,140000.0,2901
G-BKC,Buckland,,,gleam_basin,,W-NA,,US,USA,,,,,2372
G-BKG,Branson,,,gleam_basin,,W-NA,,US,USA,,,,25000.0,2202
G-BKI,Kota Kinabalu,,,gleam_basin,,W-AS,,MY,MYS,,,,528000.0,186
G-BKK,Bangkok,,,gleam_basin,,W-AS,,TH,THA,,,,6704000.0,538
G-BKM,Bakelalan,,,gleam_basin,,W-AS,,ID,IDN,,,,,1287
G-BKO,Bamako,,,gleam_basin,,W-AF,,ML,MLI,,,,1494000.0,2919
G-BKQ,Blackall,,,gleam_basin,,W-OC,,AU,AUS,,,,,1647
G-BKS,Bengkulu,,,gleam_basin,,W-AS,,ID,IDN,,,,427000.0,1288
G-BKW,Beckley,,,gleam_basin,,W-NA,,US,USA,,,,60000.0,2373
G-BKY,Bukavu,,,gleam_basin,,W-AF,,CD,COD,,,,437000.0,1343
G-BKZ,Bukoba,,,gleam_basin,,W-AF,,TZ,TZA,,,,101000.0,212
G-BLA,Barcelona (VE),,,gleam_basin,,W-SA,,VE,VEN,,,,,1710
G-BLE,Borlange,,,gleam_basin,,W-EU,,SE,SWE,,,,39000.0,2558
G-BLI,Bellingham,,,gleam_basin,,W-NA,,US,USA,,,,126000.0,2351
G-BLJ,Batna,,,gleam_basin,,W-AF,,DZ,DZA,,,,281000.0,32
G-BLK,Blackpool,,,gleam_basin,,W-EU,,GB,GBR,,,,273000.0,779
G-BLL,Billund,,,gleam_basin,,W-EU,,DK,DNK,,,,,1562
G-BLQ,Bologna,,,gleam_basin,,W-EU,,IT,ITA,,,,488000.0,3086
G-BLR,Bengaluru,,,gleam_basin,,W-AS,,IN,IND,,,,6787000.0,1085
G-BLV,Belleville,,,gleam_basin,,W-NA,,US,USA,,,,44000.0,2284
G-BLZ,Blantyre,,,gleam_basin,,W-AF,,MW,MWI,,,,585000.0,2870
G-BMD,Belo Tsiribihina,,,gleam_basin,,W-AF,,MG,MDG,,,,,1451
G-BME,Broome,,,gleam_basin,,W-OC,,AU,AUS,,,,13000.0,1635
G-BMI,Bloomington,,,gleam_basin,,W-NA,,US,USA,,,,135000.0,2309
G-BMO,Bhamo,,,gleam_basin,,W-AS,,MM,MMR,,,,48000.0,877
G-BMU,Bima,,,gleam_basin,,W-AS,,ID,IDN,,,,67000.0,1274
G-BMV,Ban Me Thuot,,,gleam_basin,,W-AS,,VN,VNM,,,,,1132
G-BMW,Bordj Mokhtar,,,gleam_basin,,W-AF,,DZ,DZA,,,,,34
G-BMY,Ile Art,,,gleam_basin,,W-OC,,NC,NCL,,,,,3172
G-BNA,Nashville,,,gleam_basin,,W-NA,,US,USA,,,,1077000.0,2224
G-BNB,Boende,,,gleam_basin,,W-AF,,CD,COD,,,,32000.0,1334
G-BNC,Beni,,,gleam_basin,,W-AF,,CD,COD,,,,333000.0,1335
G-BND,Bandar Abbas,,,gleam_basin,,W-AS,,IR,IRN,,,,352000.0,2938
G-BNE,Brisbane,,,gleam_basin,,W-OC,,AU,AUS,,,,1860000.0,1603
G-BNI,Benin City,,,gleam_basin,,W-AF,,NG,NGA,,,,1190000.0,1415
G-BNK,Ballina,,,gleam_basin,,W-OC,,AU,AUS,,,,14000.0,1610
G-BNN,Bronnoysund,,,gleam_basin,,W-EU,,NO,NOR,,,,,1142
G-BNS,Barinas,,,gleam_basin,,W-SA,,VE,VEN,,,,284000.0,1708
G-BNX,Banja Luka,,,gleam_basin,,W-EU,,BA,BIH,,,,222000.0,2818
G-BOB,Bora Bora,,,gleam_basin,,W-OC,,PF,PYF,,,,,692
G-BOC,Bocas del Toro,,,gleam_basin,,W-NA,,PA,PAN,,,,10000.0,3005
G-BOD,Bordeaux,,,gleam_basin,,W-EU,,FR,FRA,,,,803000.0,1511
G-BOG,Bogota,,,gleam_basin,,W-SA,,CO,COL,,,,7772000.0,1377
G-BOI,Boise,,,gleam_basin,,W-NA,,US,USA,,,,385000.0,2244
G-BOJ,Burgas,,,gleam_basin,,W-EU,,BG,BGR,,,,196000.0,83
G-BOM,Mumbai,,,gleam_basin,,W-AS,,IN,IND,,,,18978000.0,1090
G-BON,Bonaire,,,gleam_basin,,W-NA,,BQ,BES,,,,,796
G-BOO,Bodo,,,gleam_basin,,W-EU,,NO,NOR,,,,34000.0,1146
G-BOS,Boston,,,gleam_basin,,W-NA,,US,USA,,,,4638000.0,2489
G-BOY,Bobo Dioulasso,,,gleam_basin,,W-AF,,BF,BFA,,,,360000.0,273
G-BPL,Bole,,,gleam_basin,,W-AS,,CN,CHN,,,,225000.0,364
G-BPN,Balikpapan,,,gleam_basin,,W-AS,,ID,IDN,,,,446000.0,1262
G-BPS,Porto Seguro,,,gleam_basin,,W-SA,,BR,BRA,,,,123000.0,1974
G-BPT,Beaumont,,,gleam_basin,,W-NA,,US,USA,,,,149000.0,2216
G-BPX,Qamdo,,,gleam_basin,,W-AS,,CN,CHN,,,,100000.0,365
G-BQB,Busselton,,,gleam_basin,,W-OC,,AU,AUS,,,,10000.0,1622
G-BQG,Bogorodskoye,,,gleam_basin,,W-EU,,RU,RUS,,,,103000.0,1846
G-BQK,Brunswick,,,gleam_basin,,W-NA,,US,USA,,,,54000.0,2248
G-BQL,Boulia,,,gleam_basin,,W-OC,,AU,AUS,,,,1000.0,1623
G-BQN,Aguadilla,,,gleam_basin,,W-NA,,PR,PRI,,,,12000.0,196
G-BQS,Blagoveschensk,,,gleam_basin,,W-EU,,RU,RUS,,,,,1848
G-BQT,Brest (BY),,,gleam_basin,,W-EU,,BY,BLR,,,,,904
G-BRA,Barreiras,,,gleam_basin,,W-SA,,BR,BRA,,,,158000.0,1956
G-BRC,San Carlos de Bariloche,,,gleam_basin,,W-SA,,AR,ARG,,,,95000.0,3185
G-BRD,Brainerd,,,gleam_basin,,W-NA,,US,USA,,,,20000.0,2153
G-BRE,Bremen,,,gleam_basin,,W-EU,,DE,DEU,,,,725000.0,728
G-BRI,Bari,,,gleam_basin,,W-EU,,IT,ITA,,,,501000.0,3073
G-BRL,Burlington (US-IA),,,gleam_basin,,W-NA,,US,USA,,,,,2152
G-BRM,Barquisimeto,,,gleam_basin,,W-SA,,VE,VEN,,,,1116000.0,1705
G-BRN,Berne,,,gleam_basin,,W-EU,,CH,CHE,,,,6000.0,275
G-BRQ,Brno,,,gleam_basin,,W-EU,,CZ,CZE,,,,388000.0,1176
G-BRR,Barra,,,gleam_basin,,W-EU,,GB,GBR,,,,2000.0,765
G-BRS,Bristol,,,gleam_basin,,W-EU,,GB,GBR,,,,554000.0,764
G-BRU,Brussels,,,gleam_basin,,W-EU,,BE,BEL,,,,1743000.0,720
G-BRW,Barrow,,,gleam_basin,,W-NA,,US,USA,,,,,2151
G-BSA,Bosaso,,,gleam_basin,,W-AF,,SO,SOM,,,,74000.0,2830
G-BSB,Brasilia,,,gleam_basin,,W-SA,,BR,BRA,,,,3717000.0,1961
G-BSC,Bahia Solano,,,gleam_basin,,W-SA,,CO,COL,,,,,1370
G-BSD,Baoshan,,,gleam_basin,,W-AS,,CN,CHN,,,,1000000.0,354
G-BSG,Bata,,,gleam_basin,,W-AF,,GQ,GNQ,,,,173000.0,2054
G-BSK,Biskra,,,gleam_basin,,W-AF,,DZ,DZA,,,,202000.0,23
G-BSL,Basel,,,gleam_basin,,W-EU,,FR,FRA,,,,830000.0,1501
G-BSO,Basco,,,gleam_basin,,W-AS,,PH,PHL,,,,,599
G-BSR,Basrah,,,gleam_basin,,W-AS,,IQ,IRQ,,,,2600000.0,2913
G-BTC,Batticaloa,,,gleam_basin,,W-AS,,LK,LKA,,,,129000.0,754
G-BTH,Batam,,,gleam_basin,,W-AS,,ID,IDN,,,,944000.0,1240
G-BTI,Barter Island,,,gleam_basin,,W-NA,,US,USA,,,,,2090
G-BTJ,Banda Aceh,,,gleam_basin,,W-AS,,ID,IDN,,,,514000.0,1241
G-BTK,Bratsk,,,gleam_basin,,W-EU,,RU,RUS,,,,246000.0,1809
G-BTM,Butte,,,gleam_basin,,W-NA,,US,USA,,,,31000.0,2089
G-BTR,Baton Rouge,,,gleam_basin,,W-NA,,US,USA,,,,584000.0,2088
G-BTS,Bratislava,,,gleam_basin,,W-EU,,SK,SVK,,,,424000.0,2812
G-BTT,Bettles,,,gleam_basin,,W-NA,,US,USA,,,,,2087
G-BTU,Bintulu,,,gleam_basin,,W-AS,,MY,MYS,,,,152000.0,167
G-BTV,Burlington (US-VT),,,gleam_basin,,W-NA,,US,USA,,,,,2139
G-BUA,Buka,,,gleam_basin,,W-OC,,PG,PNG,,,,,2981
G-BUC,Burketown,,,gleam_basin,,W-OC,,AU,AUS,,,,0.0,1586
G-BUD,Budapest,,,gleam_basin,,W-EU,,HU,HUN,,,,1679000.0,830
G-BUF,Buffalo,,,gleam_basin,,W-NA,,US,USA,,,,926000.0,2336
G-BUL,Bulolo,,,gleam_basin,,W-OC,,PG,PNG,,,,16000.0,2980
G-BUN,Buenaventura,,,gleam_basin,,W-SA,,CO,COL,,,,253000.0,1365
G-BUQ,Bulawayo,,,gleam_basin,,W-AF,,ZW,ZWE,,,,699000.0,958
