,"Gatherings limited to","Business suspended","Schools and universities closed","General curfew","Public information","Healthcare specialisation","Public hygiene","Country","Date"
1744,0,0,0,0,0,0,0,"Slovakia","2020-01-05"
1745,0,0,0,0,0,0,0,"Serbia","2020-01-05"
1746,0,0,0,0,0,0,0,"Switzerland","2020-01-05"
1747,0,0,0,0,0,0,0,"Norway","2020-01-05"
1748,0,0,0,0,0,0,0,"Montenegro","2020-01-05"
1749,0,0,0,0,0,0,0,"Iran","2020-01-05"
1750,0,0,0,0,0,0,0,"Liechtenstein","2020-01-05"
1751,0,0,0,0,0,0,0,"Russia","2020-01-05"
1761,0,0,0,0,0,0,0,"Mexico","2020-01-05"
1762,0,0,0,0,0,0,0,"Egypt","2020-01-05"
1763,0,0,0,0,0,0,0,"Palestine","2020-01-05"
1772,0,0,0,0,0,0,0,"Nepal","2020-01-05"
1773,0,0,0,0,0,0,0,"Iraq","2020-01-05"
1774,0,0,0,0,0,0,0,"South Africa","2020-01-05"
1775,0,0,0,0,0,0,0,"Namibia","2020-01-05"
1777,0,0,0,0,0,0,0,"Morocco","2020-01-05"
1779,0,0,0,0,0,0,0,"Uganda","2020-01-05"
1786,0,0,0,0,0,0,0,"Austria","2020-01-06"
1787,0,0,0,0,0,0,0,"Germany","2020-01-06"
1788,0,0,0,0,0,0,0,"United Kingdom","2020-01-06"
1789,0,0,0,0,0,0,0,"South Korea","2020-01-06"
1790,0,0,0,0,0,0,0,"Singapore","2020-01-06"
1791,0,0,0,0,0,0,0,"Israel","2020-01-06"
1792,0,0,0,0,0,0,0,"Japan","2020-01-06"
1793,0,0,0,0,0,0,0,"Sweden","2020-01-06"
1794,0,0,0,0,0,0,0,"San Marino","2020-01-06"
1795,0,0,0,0,0,0,0,"Slovenia","2020-01-06"
1796,0,0,0,0,0,0,0,"United States","2020-01-06"
1797,0,0,0,0,0,0,0,"Canada","2020-01-06"
1798,0,0,0,0,0,0,0,"Hong Kong","2020-01-06"
1799,0,0,0,0,0.25,0,0,"Taiwan","2020-01-06"
1800,0,0.5,0,0,0,0,0,"China","2020-01-06"
1801,0,0,0,0,0,0,0,"Italy","2020-01-06"
1802,0,0,0,0,0,0,0,"Czechia","2020-01-06"
1803,0,0,0,0,0,0,0,"Australia","2020-01-06"
1804,0,0,0,0,0,0,0,"Romania","2020-01-06"
1805,0,0,0,0,0,0,0,"France","2020-01-06"
1806,0,0,0,0,0,0,0,"Portugal","2020-01-06"
1807,0,0,0,0,0,0,0,"Spain","2020-01-06"
1808,0,0,0,0,0,0,0,"Belgium","2020-01-06"
1809,0,0,0,0,0,0,0,"Luxembourg","2020-01-06"
1810,0,0,0,0,0,0,0,"Albania","2020-01-06"
1811,0,0,0,0,0,0,0,"Andorra","2020-01-06"
1812,0,0,0,0,0,0,0,"Belarus","2020-01-06"
1813,0,0,0,0,0,0,0,"Bosnia and Herzegovina","2020-01-06"
1814,0,0,0,0,0,0,0,"Bulgaria","2020-01-06"
1815,0,0,0,0,0,0,0,"Denmark","2020-01-06"
1816,0,0,0,0,0,0,0,"Estonia","2020-01-06"
1817,0,0,0,0,0,0,0,"Cyprus","2020-01-06"
1818,0,0,0,0,0,0,0,"Croatia","2020-01-06"
1819,0,0,0,0,0,0,0,"Finland","2020-01-06"
1820,0,0,0,0,0,0,0,"Georgia","2020-01-06"
1821,0,0,0,0,0,0,0,"Hungary","2020-01-06"
1822,0,0,0,0,0,0,0,"Latvia","2020-01-06"
1823,0,0,0,0,0,0,0,"Lithuania","2020-01-06"
1824,0,0,0,0,0,0,0,"Greece","2020-01-06"
1825,0,0,0,0,0,0,0,"Moldova","2020-01-06"
1826,0,0,0,0,0,0,0,"Malta","2020-01-06"
1827,0,0,0,0,0,0,0,"Monaco","2020-01-06"
1828,0,0,0,0,0,0,0,"Netherlands","2020-01-06"
1829,0,0,0,0,0,0,0,"Iceland","2020-01-06"
1830,0,0,0,0,0,0,0,"Macedonia","2020-01-06"
1831,0,0,0,0,0,0,0,"Ireland","2020-01-06"
1832,0,0,0,0,0,0,0,"Vatican City","2020-01-06"
1833,0,0,0,0,0,0,0,"Kazakhstan","2020-01-06"
1834,0,0,0,0,0,0,0,"Poland","2020-01-06"
1835,0,0,0,0,0,0,0,"Turkey","2020-01-06"
1837,0,0,0,0,0,0,0,"Ukraine","2020-01-06"
1838,0,0,0,0,0,0,0,"Slovakia","2020-01-06"
1839,0,0,0,0,0,0,0,"Serbia","2020-01-06"
1840,0,0,0,0,0,0,0,"Switzerland","2020-01-06"
1841,0,0,0,0,0,0,0,"Norway","2020-01-06"
1842,0,0,0,0,0,0,0,"Montenegro","2020-01-06"
1843,0,0,0,0,0,0,0,"Iran","2020-01-06"
1844,0,0,0,0,0,0,0,"Liechtenstein","2020-01-06"
1845,0,0,0,0,0,0,0,"Russia","2020-01-06"
1855,0,0,0,0,0,0,0,"Mexico","2020-01-06"
1856,0,0,0,0,0,0,0,"Egypt","2020-01-06"
1857,0,0,0,0,0,0,0,"Palestine","2020-01-06"
1866,0,0,0,0,0,0,0,"Nepal","2020-01-06"
1867,0,0,0,0,0,0,0,"Iraq","2020-01-06"
1868,0,0,0,0,0,0,0,"South Africa","2020-01-06"
1869,0,0,0,0,0,0,0,"Namibia","2020-01-06"
1871,0,0,0,0,0,0,0,"Morocco","2020-01-06"
1873,0,0,0,0,0,0,0,"Uganda","2020-01-06"
1880,0,0,0,0,0,0,0,"Austria","2020-01-07"
1881,0,0,0,0,0,0,0,"Germany","2020-01-07"
1882,0,0,0,0,0,0,0,"United Kingdom","2020-01-07"
1883,0,0,0,0,0,0,0,"South Korea","2020-01-07"
1884,0,0,0,0,0,0,0,"Singapore","2020-01-07"
1885,0,0,0,0,0,0,0,"Israel","2020-01-07"
1886,0,0,0,0,0,0,0,"Japan","2020-01-07"
1887,0,0,0,0,0,0,0,"Sweden","2020-01-07"
1888,0,0,0,0,0,0,0,"San Marino","2020-01-07"
1889,0,0,0,0,0,0,0,"Slovenia","2020-01-07"
1890,0,0,0,0,0,0,0,"United States","2020-01-07"
1891,0,0,0,0,0,0,0,"Canada","2020-01-07"
1892,0,0,0,0,0,0,0,"Hong Kong","2020-01-07"
1893,0,0,0,0,0.25,0,0,"Taiwan","2020-01-07"
1894,0,0.5,0,0,0,0,0,"China","2020-01-07"
1895,0,0,0,0,0,0,0,"Italy","2020-01-07"
1896,0,0,0,0,0,0,0,"Czechia","2020-01-07"
1897,0,0,0,0,0,0,0,"Australia","2020-01-07"
1898,0,0,0,0,0,0,0,"Romania","2020-01-07"
1899,0,0,0,0,0,0,0,"France","2020-01-07"
1900,0,0,0,0,0,0,0,"Portugal","2020-01-07"
1901,0,0,0,0,0,0,0,"Spain","2020-01-07"
1902,0,0,0,0,0,0,0,"Belgium","2020-01-07"
1903,0,0,0,0,0,0,0,"Luxembourg","2020-01-07"
1904,0,0,0,0,0,0,0,"Albania","2020-01-07"
1905,0,0,0,0,0,0,0,"Andorra","2020-01-07"
1906,0,0,0,0,0,0,0,"Belarus","2020-01-07"
1907,0,0,0,0,0,0,0,"Bosnia and Herzegovina","2020-01-07"
1908,0,0,0,0,0,0,0,"Bulgaria","2020-01-07"
1909,0,0,0,0,0,0,0,"Denmark","2020-01-07"
1910,0,0,0,0,0,0,0,"Estonia","2020-01-07"
1911,0,0,0,0,0,0,0,"Cyprus","2020-01-07"
1912,0,0,0,0,0,0,0,"Croatia","2020-01-07"
1913,0,0,0,0,0,0,0,"Finland","2020-01-07"
1914,0,0,0,0,0,0,0,"Georgia","2020-01-07"
1915,0,0,0,0,0,0,0,"Hungary","2020-01-07"
1916,0,0,0,0,0,0,0,"Latvia","2020-01-07"
1917,0,0,0,0,0,0,0,"Lithuania","2020-01-07"
1918,0,0,0,0,0,0,0,"Greece","2020-01-07"
1919,0,0,0,0,0,0,0,"Moldova","2020-01-07"
1920,0,0,0,0,0,0,0,"Malta","2020-01-07"
1921,0,0,0,0,0,0,0,"Monaco","2020-01-07"
1922,0,0,0,0,0,0,0,"Netherlands","2020-01-07"
1923,0,0,0,0,0,0,0,"Iceland","2020-01-07"
1924,0,0,0,0,0,0,0,"Macedonia","2020-01-07"
1925,0,0,0,0,0,0,0,"Ireland","2020-01-07"
1926,0,0,0,0,0,0,0,"Vatican City","2020-01-07"
1927,0,0,0,0,0,0,0,"Kazakhstan","2020-01-07"
1928,0,0,0,0,0,0,0,"Poland","2020-01-07"
1929,0,0,0,0,0,0,0,"Turkey","2020-01-07"
1931,0,0,0,0,0,0,0,"Ukraine","2020-01-07"
1932,0,0,0,0,0,0,0,"Slovakia","2020-01-07"
1933,0,0,0,0,0,0,0,"Serbia","2020-01-07"
1934,0,0,0,0,0,0,0,"Switzerland","2020-01-07"
1935,0,0,0,0,0,0,0,"Norway","2020-01-07"
1936,0,0,0,0,0,0,0,"Montenegro","2020-01-07"
1937,0,0,0,0,0,0,0,"Iran","2020-01-07"
1938,0,0,0,0,0,0,0,"Liechtenstein","2020-01-07"
1939,0,0,0,0,0,0,0,"Russia","2020-01-07"
1949,0,0,0,0,0,0,0,"Mexico","2020-01-07"
1950,0,0,0,0,0,0,0,"Egypt","2020-01-07"
1951,0,0,0,0,0,0,0,"Palestine","2020-01-07"
1960,0,0,0,0,0,0,0,"Nepal","2020-01-07"
1961,0,0,0,0,0,0,0,"Iraq","2020-01-07"
1962,0,0,0,0,0,0,0,"South Africa","2020-01-07"
1963,0,0,0,0,0,0,0,"Namibia","2020-01-07"
1965,0,0,0,0,0,0,0,"Morocco","2020-01-07"
1967,0,0,0,0,0,0,0,"Uganda","2020-01-07"
1974,0,0,0,0,0,0,0,"Austria","2020-01-08"
1975,0,0,0,0,0,0,0,"Germany","2020-01-08"
1976,0,0,0,0,0,0,0,"United Kingdom","2020-01-08"
1977,0,0,0,0,0,0,0,"South Korea","2020-01-08"
1978,0,0,0,0,0,0,0,"Singapore","2020-01-08"
1979,0,0,0,0,0,0,0,"Israel","2020-01-08"
1980,0,0,0,0,0,0,0,"Japan","2020-01-08"
1981,0,0,0,0,0,0,0,"Sweden","2020-01-08"
1982,0,0,0,0,0,0,0,"San Marino","2020-01-08"
1983,0,0,0,0,0,0,0,"Slovenia","2020-01-08"
1984,0,0,0,0,0,0,0,"United States","2020-01-08"
1985,0,0,0,0,0,0,0,"Canada","2020-01-08"
1986,0,0,0,0,0,0,0,"Hong Kong","2020-01-08"
1987,0,0,0,0,0.25,0,0,"Taiwan","2020-01-08"
1988,0,0.5,0,0,0,0,0,"China","2020-01-08"
1989,0,0,0,0,0,0,0,"Italy","2020-01-08"
1990,0,0,0,0,0,0,0,"Czechia","2020-01-08"
1991,0,0,0,0,0,0,0,"Australia","2020-01-08"
1992,0,0,0,0,0,0,0,"Romania","2020-01-08"
1993,0,0,0,0,0,0,0,"France","2020-01-08"
1994,0,0,0,0,0,0,0,"Portugal","2020-01-08"
1995,0,0,0,0,0,0,0,"Spain","2020-01-08"
1996,0,0,0,0,0,0,0,"Belgium","2020-01-08"
1997,0,0,0,0,0,0,0,"Luxembourg","2020-01-08"
1998,0,0,0,0,0,0,0,"Albania","2020-01-08"
1999,0,0,0,0,0,0,0,"Andorra","2020-01-08"
2000,0,0,0,0,0,0,0,"Belarus","2020-01-08"
2001,0,0,0,0,0,0,0,"Bosnia and Herzegovina","2020-01-08"
2002,0,0,0,0,0,0,0,"Bulgaria","2020-01-08"
2003,0,0,0,0,0,0,0,"Denmark","2020-01-08"
2004,0,0,0,0,0,0,0,"Estonia","2020-01-08"
2005,0,0,0,0,0,0,0,"Cyprus","2020-01-08"
2006,0,0,0,0,0,0,0,"Croatia","2020-01-08"
2007,0,0,0,0,0,0,0,"Finland","2020-01-08"
2008,0,0,0,0,0,0,0,"Georgia","2020-01-08"
2009,0,0,0,0,0,0,0,"Hungary","2020-01-08"
2010,0,0,0,0,0,0,0,"Latvia","2020-01-08"
2011,0,0,0,0,0,0,0,"Lithuania","2020-01-08"
2012,0,0,0,0,0,0,0,"Greece","2020-01-08"
2013,0,0,0,0,0,0,0,"Moldova","2020-01-08"
2014,0,0,0,0,0,0,0,"Malta","2020-01-08"
2015,0,0,0,0,0,0,0,"Monaco","2020-01-08"
2016,0,0,0,0,0,0,0,"Netherlands","2020-01-08"
2017,0,0,0,0,0,0,0,"Iceland","2020-01-08"
2018,0,0,0,0,0,0,0,"Macedonia","2020-01-08"
2019,0,0,0,0,0,0,0,"Ireland","2020-01-08"
2020,0,0,0,0,0,0,0,"Vatican City","2020-01-08"
2021,0,0,0,0,0,0,0,"Kazakhstan","2020-01-08"
2022,0,0,0,0,0,0,0,"Poland","2020-01-08"
2023,0,0,0,0,0,0,0,"Turkey","2020-01-08"
2025,0,0,0,0,0,0,0,"Ukraine","2020-01-08"
2026,0,0,0,0,0,0,0,"Slovakia","2020-01-08"
2027,0,0,0,0,0,0,0,"Serbia","2020-01-08"
2028,0,0,0,0,0,0,0,"Switzerland","2020-01-08"
2029,0,0,0,0,0,0,0,"Norway","2020-01-08"
2030,0,0,0,0,0,0,0,"Montenegro","2020-01-08"
2031,0,0,0,0,0,0,0,"Iran","2020-01-08"
2032,0,0,0,0,0,0,0,"Liechtenstein","2020-01-08"
2033,0,0,0,0,0,0,0,"Russia","2020-01-08"
2043,0,0,0,0,0,0,0,"Mexico","2020-01-08"
2044,0,0,0,0,0,0,0,"Egypt","2020-01-08"
2045,0,0,0,0,0,0,0,"Palestine","2020-01-08"
2054,0,0,0,0,0,0,0,"Nepal","2020-01-08"
2055,0,0,0,0,0,0,0,"Iraq","2020-01-08"
2056,0,0,0,0,0,0,0,"South Africa","2020-01-08"
2057,0,0,0,0,0,0,0,"Namibia","2020-01-08"
2059,0,0,0,0,0,0,0,"Morocco","2020-01-08"
2061,0,0,0,0,0,0,0,"Uganda","2020-01-08"
2068,0,0,0,0,0,0,0,"Austria","2020-01-09"
2069,0,0,0,0,0,0,0,"Germany","2020-01-09"
2070,0,0,0,0,0,0,0,"United Kingdom","2020-01-09"
2071,0,0,0,0,0,0,0,"South Korea","2020-01-09"
2072,0,0,0,0,0,0,0,"Singapore","2020-01-09"
2073,0,0,0,0,0,0,0,"Israel","2020-01-09"
2074,0,0,0,0,0,0,0,"Japan","2020-01-09"
2075,0,0,0,0,0,0,0,"Sweden","2020-01-09"
2076,0,0,0,0,0,0,0,"San Marino","2020-01-09"
2077,0,0,0,0,0,0,0,"Slovenia","2020-01-09"
2078,0,0,0,0,0,0,0,"United States","2020-01-09"
2079,0,0,0,0,0,0,0,"Canada","2020-01-09"
2080,0,0,0,0,0,0,0,"Hong Kong","2020-01-09"
2081,0,0,0,0,0.25,0,0,"Taiwan","2020-01-09"
2082,0,0.5,0,0,0,0,0,"China","2020-01-09"
2083,0,0,0,0,0,0,0,"Italy","2020-01-09"
2084,0,0,0,0,0,0,0,"Czechia","2020-01-09"
2085,0,0,0,0,0,0,0,"Australia","2020-01-09"
2086,0,0,0,0,0,0,0,"Romania","2020-01-09"
2087,0,0,0,0,0,0,0,"France","2020-01-09"
2088,0,0,0,0,0,0,0,"Portugal","2020-01-09"
2089,0,0,0,0,0,0,0,"Spain","2020-01-09"
2090,0,0,0,0,0,0,0,"Belgium","2020-01-09"
2091,0,0,0,0,0,0,0,"Luxembourg","2020-01-09"
2092,0,0,0,0,0,0,0,"Albania","2020-01-09"
2093,0,0,0,0,0,0,0,"Andorra","2020-01-09"
2094,0,0,0,0,0,0,0,"Belarus","2020-01-09"
2095,0,0,0,0,0,0,0,"Bosnia and Herzegovina","2020-01-09"
2096,0,0,0,0,0,0,0,"Bulgaria","2020-01-09"
2097,0,0,0,0,0,0,0,"Denmark","2020-01-09"
2098,0,0,0,0,0,0,0,"Estonia","2020-01-09"
2099,0,0,0,0,0,0,0,"Cyprus","2020-01-09"
2100,0,0,0,0,0,0,0,"Croatia","2020-01-09"
2101,0,0,0,0,0,0,0,"Finland","2020-01-09"
2102,0,0,0,0,0,0,0,"Georgia","2020-01-09"
2103,0,0,0,0,0,0,0,"Hungary","2020-01-09"
2104,0,0,0,0,0,0,0,"Latvia","2020-01-09"
2105,0,0,0,0,0,0,0,"Lithuania","2020-01-09"
2106,0,0,0,0,0,0,0,"Greece","2020-01-09"
2107,0,0,0,0,0,0,0,"Moldova","2020-01-09"
2108,0,0,0,0,0,0,0,"Malta","2020-01-09"
2109,0,0,0,0,0,0,0,"Monaco","2020-01-09"
2110,0,0,0,0,0,0,0,"Netherlands","2020-01-09"
2111,0,0,0,0,0,0,0,"Iceland","2020-01-09"
2112,0,0,0,0,0,0,0,"Macedonia","2020-01-09"
2113,0,0,0,0,0,0,0,"Ireland","2020-01-09"
2114,0,0,0,0,0,0,0,"Vatican City","2020-01-09"
2115,0,0,0,0,0,0,0,"Kazakhstan","2020-01-09"
2116,0,0,0,0,0,0,0,"Poland","2020-01-09"
2117,0,0,0,0,0,0,0,"Turkey","2020-01-09"
2119,0,0,0,0,0,0,0,"Ukraine","2020-01-09"
2120,0,0,0,0,0,0,0,"Slovakia","2020-01-09"
2121,0,0,0,0,0,0,0,"Serbia","2020-01-09"
2122,0,0,0,0,0,0,0,"Switzerland","2020-01-09"
2123,0,0,0,0,0,0,0,"Norway","2020-01-09"
2124,0,0,0,0,0,0,0,"Montenegro","2020-01-09"
2125,0,0,0,0,0,0,0,"Iran","2020-01-09"
2126,0,0,0,0,0,0,0,"Liechtenstein","2020-01-09"
2127,0,0,0,0,0,0,0,"Russia","2020-01-09"
2137,0,0,0,0,0,0,0,"Mexico","2020-01-09"
2138,0,0,0,0,0,0,0,"Egypt","2020-01-09"
2139,0,0,0,0,0,0,0,"Palestine","2020-01-09"
2148,0,0,0,0,0,0,0,"Nepal","2020-01-09"
2149,0,0,0,0,0,0,0,"Iraq","2020-01-09"
2150,0,0,0,0,0,0,0,"South Africa","2020-01-09"
2151,0,0,0,0,0,0,0,"Namibia","2020-01-09"
2153,0,0,0,0,0,0,0,"Morocco","2020-01-09"
2155,0,0,0,0,0,0,0,"Uganda","2020-01-09"
2162,0,0,0,0,0,0,0,"Austria","2020-01-10"
2163,0,0,0,0,0,0,0,"Germany","2020-01-10"
2164,0,0,0,0,0,0,0,"United Kingdom","2020-01-10"
2165,0,0,0,0,0,0,0,"South Korea","2020-01-10"
2166,0,0,0,0,0,0,0,"Singapore","2020-01-10"
2167,0,0,0,0,0,0,0,"Israel","2020-01-10"
2168,0,0,0,0,0,0,0,"Japan","2020-01-10"
2169,0,0,0,0,0,0,0,"Sweden","2020-01-10"
2170,0,0,0,0,0,0,0,"San Marino","2020-01-10"
2171,0,0,0,0,0,0,0,"Slovenia","2020-01-10"
2172,0,0,0,0,0,0,0,"United States","2020-01-10"
2173,0,0,0,0,0,0,0,"Canada","2020-01-10"
2174,0,0,0,0,0,0,0,"Hong Kong","2020-01-10"
2175,0,0,0,0,0.25,0,0,"Taiwan","2020-01-10"
2176,0,0.5,0,0,0,0,0,"China","2020-01-10"
2177,0,0,0,0,0,0,0,"Italy","2020-01-10"
2178,0,0,0,0,0,0,0,"Czechia","2020-01-10"
2179,0,0,0,0,0,0,0,"Australia","2020-01-10"
2180,0,0,0,0,0,0,0,"Romania","2020-01-10"
2181,0,0,0,0,0,0,0,"France","2020-01-10"
2182,0,0,0,0,0,0,0,"Portugal","2020-01-10"
2183,0,0,0,0,0,0,0,"Spain","2020-01-10"
2184,0,0,0,0,0,0,0,"Belgium","2020-01-10"
2185,0,0,0,0,0,0,0,"Luxembourg","2020-01-10"
2186,0,0,0,0,0,0,0,"Albania","2020-01-10"
2187,0,0,0,0,0,0,0,"Andorra","2020-01-10"
2188,0,0,0,0,0,0,0,"Belarus","2020-01-10"
2189,0,0,0,0,0,0,0,"Bosnia and Herzegovina","2020-01-10"
2190,0,0,0,0,0,0,0,"Bulgaria","2020-01-10"
2191,0,0,0,0,0,0,0,"Denmark","2020-01-10"
2192,0,0,0,0,0,0,0,"Estonia","2020-01-10"
2193,0,0,0,0,0,0,0,"Cyprus","2020-01-10"
2194,0,0,0,0,0,0,0,"Croatia","2020-01-10"
2195,0,0,0,0,0,0,0,"Finland","2020-01-10"
2196,0,0,0,0,0,0,0,"Georgia","2020-01-10"
2197,0,0,0,0,0,0,0,"Hungary","2020-01-10"
2198,0,0,0,0,0,0,0,"Latvia","2020-01-10"
2199,0,0,0,0,0,0,0,"Lithuania","2020-01-10"
2200,0,0,0,0,0,0,0,"Greece","2020-01-10"
2201,0,0,0,0,0,0,0,"Moldova","2020-01-10"
2202,0,0,0,0,0,0,0,"Malta","2020-01-10"
2203,0,0,0,0,0,0,0,"Monaco","2020-01-10"
2204,0,0,0,0,0,0,0,"Netherlands","2020-01-10"
2205,0,0,0,0,0,0,0,"Iceland","2020-01-10"
2206,0,0,0,0,0,0,0,"Macedonia","2020-01-10"
2207,0,0,0,0,0,0,0,"Ireland","2020-01-10"
2208,0,0,0,0,0,0,0,"Vatican City","2020-01-10"
2209,0,0,0,0,0,0,0,"Kazakhstan","2020-01-10"
2210,0,0,0,0,0,0,0,"Poland","2020-01-10"
2211,0,0,0,0,0,0,0,"Turkey","2020-01-10"
2213,0,0,0,0,0,0,0,"Ukraine","2020-01-10"
2214,0,0,0,0,0,0,0,"Slovakia","2020-01-10"
2215,0,0,0,0,0,0,0,"Serbia","2020-01-10"
2216,0,0,0,0,0,0,0,"Switzerland","2020-01-10"
2217,0,0,0,0,0,0,0,"Norway","2020-01-10"
2218,0,0,0,0,0,0,0,"Montenegro","2020-01-10"
2219,0,0,0,0,0,0,0,"Iran","2020-01-10"
2220,0,0,0,0,0,0,0,"Liechtenstein","2020-01-10"
2221,0,0,0,0,0,0,0,"Russia","2020-01-10"
2231,0,0,0,0,0,0,0,"Mexico","2020-01-10"
2232,0,0,0,0,0,0,0,"Egypt","2020-01-10"
2233,0,0,0,0,0,0,0,"Palestine","2020-01-10"
2242,0,0,0,0,0,0,0,"Nepal","2020-01-10"
2243,0,0,0,0,0,0,0,"Iraq","2020-01-10"
2244,0,0,0,0,0,0,0,"South Africa","2020-01-10"
2245,0,0,0,0,0,0,0,"Namibia","2020-01-10"
2247,0,0,0,0,0,0,0,"Morocco","2020-01-10"
2249,0,0,0,0,0,0,0,"Uganda","2020-01-10"
2256,0,0,0,0,0,0,0,"Austria","2020-01-11"
2257,0,0,0,0,0,0,0,"Germany","2020-01-11"
2258,0,0,0,0,0,0,0,"United Kingdom","2020-01-11"
2259,0,0,0,0,0,0,0,"South Korea","2020-01-11"
2260,0,0,0,0,0,0,0,"Singapore","2020-01-11"
2261,0,0,0,0,0,0,0,"Israel","2020-01-11"
2262,0,0,0,0,0,0,0,"Japan","2020-01-11"
2263,0,0,0,0,0,0,0,"Sweden","2020-01-11"
2264,0,0,0,0,0,0,0,"San Marino","2020-01-11"
2265,0,0,0,0,0,0,0,"Slovenia","2020-01-11"
2266,0,0,0,0,0,0,0,"United States","2020-01-11"
2267,0,0,0,0,0,0,0,"Canada","2020-01-11"
2268,0,0,0,0,0,0,0,"Hong Kong","2020-01-11"
2269,0,0,0,0,0.25,0,0,"Taiwan","2020-01-11"
2270,0,0.5,0,0,0,0,0,"China","2020-01-11"
2271,0,0,0,0,0,0,0,"Italy","2020-01-11"
2272,0,0,0,0,0,0,0,"Czechia","2020-01-11"
2273,0,0,0,0,0,0,0,"Australia","2020-01-11"
2274,0,0,0,0,0,0,0,"Romania","2020-01-11"
2275,0,0,0,0,0,0,0,"France","2020-01-11"
2276,0,0,0,0,0,0,0,"Portugal","2020-01-11"
2277,0,0,0,0,0,0,0,"Spain","2020-01-11"
2278,0,0,0,0,0,0,0,"Belgium","2020-01-11"
2279,0,0,0,0,0,0,0,"Luxembourg","2020-01-11"
2280,0,0,0,0,0,0,0,"Albania","2020-01-11"
2281,0,0,0,0,0,0,0,"Andorra","2020-01-11"
2282,0,0,0,0,0,0,0,"Belarus","2020-01-11"
2283,0,0,0,0,0,0,0,"Bosnia and Herzegovina","2020-01-11"
2284,0,0,0,0,0,0,0,"Bulgaria","2020-01-11"
2285,0,0,0,0,0,0,0,"Denmark","2020-01-11"
2286,0,0,0,0,0,0,0,"Estonia","2020-01-11"
2287,0,0,0,0,0,0,0,"Cyprus","2020-01-11"
2288,0,0,0,0,0,0,0,"Croatia","2020-01-11"
2289,0,0,0,0,0,0,0,"Finland","2020-01-11"
2290,0,0,0,0,0,0,0,"Georgia","2020-01-11"
2291,0,0,0,0,0,0,0,"Hungary","2020-01-11"
2292,0,0,0,0,0,0,0,"Latvia","2020-01-11"
2293,0,0,0,0,0,0,0,"Lithuania","2020-01-11"
2294,0,0,0,0,0,0,0,"Greece","2020-01-11"
2295,0,0,0,0,0,0,0,"Moldova","2020-01-11"
2296,0,0,0,0,0,0,0,"Malta","2020-01-11"
2297,0,0,0,0,0,0,0,"Monaco","2020-01-11"
2298,0,0,0,0,0,0,0,"Netherlands","2020-01-11"
2299,0,0,0,0,0,0,0,"Iceland","2020-01-11"
2300,0,0,0,0,0,0,0,"Macedonia","2020-01-11"
2301,0,0,0,0,0,0,0,"Ireland","2020-01-11"
2302,0,0,0,0,0,0,0,"Vatican City","2020-01-11"
2303,0,0,0,0,0,0,0,"Kazakhstan","2020-01-11"
2304,0,0,0,0,0,0,0,"Poland","2020-01-11"
2305,0,0,0,0,0,0,0,"Turkey","2020-01-11"
2307,0,0,0,0,0,0,0,"Ukraine","2020-01-11"
2308,0,0,0,0,0,0,0,"Slovakia","2020-01-11"
2309,0,0,0,0,0,0,0,"Serbia","2020-01-11"
2310,0,0,0,0,0,0,0,"Switzerland","2020-01-11"
2311,0,0,0,0,0,0,0,"Norway","2020-01-11"
2312,0,0,0,0,0,0,0,"Montenegro","2020-01-11"
2313,0,0,0,0,0,0,0,"Iran","2020-01-11"
2314,0,0,0,0,0,0,0,"Liechtenstein","2020-01-11"
2315,0,0,0,0,0,0,0,"Russia","2020-01-11"
2325,0,0,0,0,0,0,0,"Mexico","2020-01-11"
2326,0,0,0,0,0,0,0,"Egypt","2020-01-11"
2327,0,0,0,0,0,0,0,"Palestine","2020-01-11"
2336,0,0,0,0,0,0,0,"Nepal","2020-01-11"
2337,0,0,0,0,0,0,0,"Iraq","2020-01-11"
2338,0,0,0,0,0,0,0,"South Africa","2020-01-11"
2339,0,0,0,0,0,0,0,"Namibia","2020-01-11"
2341,0,0,0,0,0,0,0,"Morocco","2020-01-11"
2343,0,0,0,0,0,0,0,"Uganda","2020-01-11"
2350,0,0,0,0,0,0,0,"Austria","2020-01-12"
2351,0,0,0,0,0,0,0,"Germany","2020-01-12"
2352,0,0,0,0,0,0,0,"United Kingdom","2020-01-12"
2353,0,0,0,0,0,0,0,"South Korea","2020-01-12"
2354,0,0,0,0,0,0,0,"Singapore","2020-01-12"
2355,0,0,0,0,0,0,0,"Israel","2020-01-12"
2356,0,0,0,0,0,0,0,"Japan","2020-01-12"
2357,0,0,0,0,0,0,0,"Sweden","2020-01-12"
2358,0,0,0,0,0,0,0,"San Marino","2020-01-12"
2359,0,0,0,0,0,0,0,"Slovenia","2020-01-12"
2360,0,0,0,0,0,0,0,"United States","2020-01-12"
2361,0,0,0,0,0,0,0,"Canada","2020-01-12"
2362,0,0,0,0,0,0,0,"Hong Kong","2020-01-12"
2363,0,0,0,0,0.25,0,0,"Taiwan","2020-01-12"
2364,0,0.5,0,0,0,0,0,"China","2020-01-12"
2365,0,0,0,0,0,0,0,"Italy","2020-01-12"
2366,0,0,0,0,0,0,0,"Czechia","2020-01-12"
2367,0,0,0,0,0,0,0,"Australia","2020-01-12"
2368,0,0,0,0,0,0,0,"Romania","2020-01-12"
2369,0,0,0,0,0,0,0,"France","2020-01-12"
2370,0,0,0,0,0,0,0,"Portugal","2020-01-12"
2371,0,0,0,0,0,0,0,"Spain","2020-01-12"
