,Symptomatic isolation - targeted,Symptomatic isolation - blanket,Asymptomatic isolation - targeted,Asymptomatic isolation - blanket,Domestic travel restriction,International travel restriction,Testing,Contact tracing,Mask wearing,Hand washing,Gatherings banned,Symptomatic isolation - semi-targeted,Asymptomatic isolation - semi-targeted,Healthcare specialisation,Public education and incentives,Assisting people to stay home,Public cleaning,Miscellaneous hygiene measures,Public interaction reduction,Nonessential business suspension,School closure,Activity cancellation,Resumption,Diagnostic criteria loosened,Diagnostic criteria tightened,Testing criteria,Date,Country
6777,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-13,Bahrain
6778,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-13,United Arab Emirates
6779,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-13,Kyrgyzstan
6780,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-13,Indonesia
6781,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-13,
6782,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-13,Namibia
6783,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-13,Uganda
6784,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-13,US:Alabama
6785,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-13,US:Alaska
6786,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Austria
6787,,,,,,5.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Germany
6788,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,United Kingdom
6789,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-02-14,Vietnam
6790,1.0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,2020-02-14,South Korea
6791,1.0,2.0,1.0,1.0,,5.0,,2000.0,0.0,,200.0,0,0,2,0,3,0,0,0,0,1,1,0,0,0,0.1,2020-02-14,Singapore
6792,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Israel
6793,2.0,,,,,5.0,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2020-02-14,Japan
6794,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Sweden
6795,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,San Marino
6796,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Slovenia
6797,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:New Jersey
6798,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Canada
6799,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Taiwan
6800,,,,,,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Macau
6801,2.0,,,,,3.0,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Hong Kong
6802,1.0,,1.0,3.0,,1.0,,,,,,0,0,3,1,28,0,1,1,9,14,3,1,1,0,0.0,2020-02-14,China
6803,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-02-14,United States
6804,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,European Union
6805,1.0,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Thailand
6806,,,,,,6.0,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-02-14,Italy
6807,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Czechia
6808,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Australia
6809,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Trinidad and Tobago
6810,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Qatar
6811,,,,,,4.0,,,,,,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,2020-02-14,North Korea
6812,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,New Zealand
6813,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Colombia
6814,,,,,,1.0,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Romania
6815,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,France
6816,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Portugal
6817,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2020-02-14,Spain
6818,1.0,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2020-02-14,Belgium
6819,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Luxembourg
6820,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Albania
6821,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Andorra
6822,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Azerbaijan
6823,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Belarus
6824,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Bosnia and Herzegovina
6825,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Bulgaria
6826,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Denmark
6827,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Estonia
6828,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Cyprus
6829,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Croatia
6830,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2020-02-14,Finland
6831,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Georgia
6832,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Hungary
6833,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Latvia
6834,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Lithuania
6835,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Greece
6836,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Moldova
6837,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Malta
6838,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Monaco
6839,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Netherlands
6840,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Iceland
6841,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Guernsey
6842,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Macedonia
6843,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Ireland
6844,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Vatican City
6845,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Jersey
6846,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Kosovo
6847,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Kazakhstan
6848,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Poland
6849,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Turkey
6850,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US: Florida
6851,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Ukraine
6852,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Slovakia
6853,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Serbia
6854,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Switzerland
6855,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Norway
6856,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Montenegro
6857,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Iran
6858,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Liechtenstein
6859,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Russia
6860,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:N Carolina
6861,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US: Oregon
6862,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US: Arizona
6863,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:California
6864,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US: Nevada
6865,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:Idaho
6866,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:Utah
6867,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:Washington
6868,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US: S Carolina
6869,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Mexico
6870,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Egypt
6871,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Palestine
6872,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Malaysia
6873,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:Georgia
6874,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:Maryland
6875,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US: Indiana
6876,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:Delaware
6877,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US: Illinois
6878,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US: Wisconsin
6879,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US: Virginia
6880,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US: Michigan
6881,,,,,,5.0,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Nepal
6882,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Afghanistan
6883,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Iraq
6884,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Faroe Islands
6885,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Philippines
6886,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Kuwait
6887,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,South Africa
6888,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Armenia
6889,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Pakistan
6890,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Brazil
6891,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Costa Rica
6892,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Panama
6893,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,India
6894,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Bahrain
6895,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,United Arab Emirates
6896,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Kyrgyzstan
6897,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Indonesia
6898,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,
6899,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Namibia
6900,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,Uganda
6901,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:Alabama
6902,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-14,US:Alaska
6903,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Austria
6904,,,,,,5.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Germany
6905,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,United Kingdom
6906,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2020-02-15,Vietnam
6907,1.0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,2020-02-15,South Korea
6908,1.0,2.0,1.0,1.0,,5.0,,2000.0,0.0,,200.0,0,0,2,0,3,0,0,0,0,1,2,0,0,0,0.1,2020-02-15,Singapore
6909,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Israel
6910,2.0,,,,,5.0,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2020-02-15,Japan
6911,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Sweden
6912,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,San Marino
6913,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Slovenia
6914,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US:New Jersey
6915,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Canada
6916,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Taiwan
6917,,,,,,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Macau
6918,2.0,,,,,3.0,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Hong Kong
6919,1.0,,1.0,3.0,,1.0,,,,,,0,0,3,1,29,0,2,1,10,14,3,1,1,0,0.0,2020-02-15,China
6920,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-02-15,United States
6921,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,European Union
6922,1.0,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Thailand
6923,,,,,,6.0,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-02-15,Italy
6924,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Czechia
6925,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Australia
6926,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Trinidad and Tobago
6927,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Qatar
6928,,,,,,4.0,,,,,,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,2020-02-15,North Korea
6929,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,New Zealand
6930,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Colombia
6931,,,,,,1.0,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Romania
6932,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,France
6933,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Portugal
6934,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2020-02-15,Spain
6935,1.0,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2020-02-15,Belgium
6936,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Luxembourg
6937,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Albania
6938,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Andorra
6939,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Azerbaijan
6940,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Belarus
6941,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Bosnia and Herzegovina
6942,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Bulgaria
6943,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Denmark
6944,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Estonia
6945,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Cyprus
6946,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Croatia
6947,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2020-02-15,Finland
6948,,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Georgia
6949,,,,,,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Hungary
6950,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Latvia
6951,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Lithuania
6952,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Greece
6953,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Moldova
6954,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Malta
6955,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Monaco
6956,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Netherlands
6957,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Iceland
6958,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Guernsey
6959,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Macedonia
6960,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Ireland
6961,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Vatican City
6962,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Jersey
6963,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Kosovo
6964,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Kazakhstan
6965,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Poland
6966,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Turkey
6967,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US: Florida
6968,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Ukraine
6969,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Slovakia
6970,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Serbia
6971,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Switzerland
6972,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Norway
6973,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Montenegro
6974,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Iran
6975,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Liechtenstein
6976,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Russia
6977,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US:N Carolina
6978,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US: Oregon
6979,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US: Arizona
6980,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US:California
6981,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US: Nevada
6982,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US:Idaho
6983,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US:Utah
6984,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US:Washington
6985,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US: S Carolina
6986,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Mexico
6987,1.0,,,,,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Egypt
6988,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Palestine
6989,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Malaysia
6990,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US:Georgia
6991,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US:Maryland
6992,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US: Indiana
6993,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US:Delaware
6994,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US: Illinois
6995,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US: Wisconsin
6996,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US: Virginia
6997,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,US: Michigan
6998,,,,,,5.0,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Nepal
6999,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Afghanistan
7000,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Iraq
7001,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Faroe Islands
7002,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Philippines
7003,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Kuwait
7004,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,South Africa
7005,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-02-15,Armenia
