,Symptomatic isolation - targeted,Symptomatic isolation - blanket,Asymptomatic isolation - targeted,Asymptomatic isolation - blanket,Domestic travel restriction,Nonessential business suspension,International travel restriction,Testing,Contact tracing,Mask wearing,Hand washing,Gatherings banned,Healthcare specialisation,Public education and incentives,Assisting people to stay home,Public cleaning,Miscellaneous hygiene measures,Public interaction and hygiene,School closure,Activity cancellation,Resumption,Diagnostic criteria loosened,Diagnostic criteria tightened,Testing criteria,Date,Country
8898,,,,,,,,,,,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-15,US:Louisiana
8899,,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-15,US: Rhode Island
8900,,,,3.0,,,5.0,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Austria
8901,,,,,,1.0,6.0,167000.0,,,,1000.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Germany
8902,,2.0,,,,,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,United Kingdom
8903,,,2.0,1.0,,0.5,3.0,,,,,,2.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.7,2020-03-16,South Korea
8904,,2.0,1.0,1.0,,,5.0,,2000.0,,,10.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.1,2020-03-16,Singapore
8905,,,,,,1.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Israel
8906,,,2.0,,,,5.0,2404.0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,2020-03-16,Japan
8907,,,,,,,,,,,,500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Sweden
8908,,,,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,San Marino
8909,,,2.0,,,1.0,5.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Slovenia
8910,,,,2.0,,0.5,,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US:New Jersey
8911,1.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Canada
8912,,,,,,,3.0,5271.0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Hong Kong
8913,,,,,,,3.0,,,100.0,,,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Taiwan
8914,,,1.0,3.0,2.0,1.0,3.0,320000.0,700.0,,,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.7999999999999999,2020-03-16,China
8915,,,,3.0,2.0,1.0,5.0,,,,,100.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.6,2020-03-16,Italy
8916,1.0,,,,2.0,1.0,6.0,,,1.0,,100.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2020-03-16,Czechia
8917,,,,,,,4.0,,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Australia
8918,,,,,,,5.0,,,,,50.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Romania
8919,,,,,,1.0,1.0,36747.0,,,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,France
8920,,,,,,1.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,Portugal
8921,,,,3.0,,1.0,5.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-16,Spain
8922,,,2.0,,,1.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,Belgium
8923,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Luxembourg
8924,,,,2.0,2.0,0.5,6.0,,,,,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2020-03-16,Albania
8925,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Andorra
8926,,,,,,,,16000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Belarus
8927,,,,,,1.0,5.0,,,,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,Bosnia and Herzegovina
8928,,,,,,1.0,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Bulgaria
8929,,,,,,1.0,6.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,Denmark
8930,,,,,,,1.0,,,,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Estonia
8931,,,,,,,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Cyprus
8932,,,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2020-03-16,Croatia
8933,,,,,,1.0,4.0,,,,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Finland
8934,,,,,,,6.0,,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Georgia
8935,,,,,,0.5,5.0,,,,,100.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-16,Hungary
8936,,,,,,,1.0,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Latvia
8937,,,,,,1.0,6.0,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Lithuania
8938,,,,1.0,,1.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-16,Greece
8939,,,,,,,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Moldova
8940,,,,,,,,889.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Malta
8941,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Monaco
8942,,,,,,0.5,5.0,6000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Netherlands
8943,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Iceland
8944,,,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Macedonia
8945,,,2.0,,,0.5,5.0,,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,Ireland
8946,,,,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Vatican City
8947,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Kazakhstan
8948,,,,,,0.5,6.0,,1000.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Poland
8949,,,,,,,,2900.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,Turkey
8950,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,US: Florida
8951,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Ukraine
8952,,,,,,1.0,6.0,,,,,,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-16,Slovakia
8953,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Serbia
8954,,,,,,1.0,5.0,4000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Switzerland
8955,,,,,,0.5,6.0,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Norway
8956,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Montenegro
8957,,,,,,,,80000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Iran
8958,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Liechtenstein
8959,,,,,,,5.0,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Russia
8960,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US:N Carolina
8961,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US: Arizona
8962,,,,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US: Oregon
8963,,,,3.0,,0.5,,,,,,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US:California
8964,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US: Nevada
8965,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US:Idaho
8966,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US:Utah
8967,,,,,,0.5,,,,,,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1,2020-03-16,US:Washington
8968,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US: S Carolina
8969,,,1.0,,,,,278.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Mexico
8970,,,2.0,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Egypt
8971,,,,1.0,,,,2519.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Palestine
8972,,,,,,,,,,,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US:Georgia
8973,,,,,,1.0,,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-16,US:Maryland
8974,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US: Indiana
8975,,,,,,,,,,,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-16,US:Delaware
8976,,,,,,,,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US: Illinois
8977,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US: Wisconsin
8978,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US: Virginia
8979,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US: Michigan
8980,,,,,,,6.0,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.1,2020-03-16,Nepal
8981,,,,1.0,,0.5,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Iraq
8982,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,South Africa
8983,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,Namibia
8984,,,,1.0,,,,,,,,500.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,US:New York
8985,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Morocco
8986,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,US: Pennsylvania
8987,,,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,Uganda
8988,,,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US:Alabama
8989,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US:Alaska
8990,,,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US: Connecticut
8991,,,2.0,,,,,,,,,250.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2020-03-16,US: Massachussets
8992,,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US:Arkansas
8993,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US:Colorado
8994,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US:Hawaii
8995,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US:Iowa
8996,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,US:Kansas
8997,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US:Kentucky
8998,,,,,,,,,,,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-16,US:Louisiana
8999,,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-16,US: Rhode Island
9000,,,,3.0,,0.5,5.0,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Austria
9001,,,,,,1.0,6.0,167000.0,,,,1000.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Germany
9002,,2.0,,,,,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,United Kingdom
9003,,,2.0,1.0,,0.5,4.0,,,,,,2.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.7,2020-03-17,South Korea
9004,,2.0,1.0,1.0,,,5.0,,2000.0,,,10.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.1,2020-03-17,Singapore
9005,,,,,,1.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Israel
9006,,,2.0,,,,5.0,2404.0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,2020-03-17,Japan
9007,,,,,,,6.0,14300.0,,,,500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Sweden
9008,,,,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,San Marino
9009,,,2.0,,,1.0,5.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Slovenia
9010,,,,2.0,,0.5,,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-17,US:New Jersey
9011,1.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Canada
9012,,,,,,,3.0,5271.0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Hong Kong
9013,,,,,,,3.0,,,100.0,,,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Taiwan
9014,,,1.0,3.0,2.0,1.0,3.0,320000.0,700.0,,,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.7999999999999999,2020-03-17,China
9015,,,,3.0,2.0,1.0,5.0,,,,,100.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.6,2020-03-17,Italy
9016,1.0,,,,2.0,1.0,6.0,,,10.0,,100.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2020-03-17,Czechia
9017,,,,,,,4.0,,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Australia
9018,,,,,,,5.0,,,,,50.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Romania
9019,,,,3.0,,1.0,1.0,36747.0,,,,100.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-17,France
9020,,,,,,1.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-17,Portugal
9021,,,,3.0,,1.0,6.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-17,Spain
9022,,,2.0,2.0,2.0,1.0,3.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-17,Belgium
9023,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Luxembourg
9024,,,,2.0,2.0,0.5,6.0,,,,,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2020-03-17,Albania
9025,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Andorra
9026,,,,,,,,16000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Belarus
9027,,,,,,1.0,5.0,,,,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-17,Bosnia and Herzegovina
9028,,,,3.0,,1.0,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Bulgaria
9029,,,,,,1.0,6.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-17,Denmark
9030,,,,,,,6.0,,,,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Estonia
9031,,,,,,,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Cyprus
9032,,,,,,1.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2020-03-17,Croatia
9033,,,,,,1.0,4.0,,,,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Finland
9034,,,,,,,6.0,,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Georgia
9035,,,,,,0.5,6.0,,,,,100.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-17,Hungary
9036,,,,,,,1.0,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Latvia
9037,,,,,,1.0,6.0,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Lithuania
9038,,,,1.0,,1.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-17,Greece
9039,,,,,2.0,1.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Moldova
9040,,,,,,0.5,,889.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Malta
9041,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Monaco
9042,,,,,,0.5,5.0,6000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Netherlands
9043,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Iceland
9044,,,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Macedonia
9045,,,2.0,,,0.5,5.0,6600.0,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2020-03-17,Ireland
9046,,,,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Vatican City
9047,,,,1.0,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Kazakhstan
9048,,,,,,0.5,6.0,,1000.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Poland
9049,,,,,,0.5,,2900.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-17,Turkey
9050,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-17,US: Florida
9051,,,,,,0.5,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2020-03-17,Ukraine
9052,,,,,,1.0,6.0,,,,,,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-17,Slovakia
9053,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Serbia
9054,,,,,,1.0,5.0,4000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Switzerland
9055,,,,,,0.5,6.0,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Norway
9056,,,,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Montenegro
9057,,,,,,,,80000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,Iran
9058,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,Liechtenstein
9059,,,,,,,5.0,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-17,Russia
9060,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-17,US:N Carolina
9061,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,US: Arizona
9062,,,,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,US: Oregon
9063,,,,3.0,,0.5,,,,,,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-17,US:California
9064,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,US: Nevada
